Prediction,Target,Diff,AbsError
1.764983623743396,0.965,0.799983623743396,0.799983623743396
2.270113755525048,3.07,-0.7998862444749517,0.7998862444749517
1.4557289692554494,0.656,0.7997289692554493,0.7997289692554493
0.3482841919956554,1.148,-0.7997158080043445,0.7997158080043445
2.4681310746736287,1.669,0.7991310746736286,0.7991310746736286
2.424068356612842,1.625,0.799068356612842,0.799068356612842
2.5360340472588128,1.737,0.7990340472588127,0.7990340472588127
2.4659705706199118,3.265,-0.7990294293800884,0.7990294293800884
2.982988667032078,3.782,-0.7990113329679218,0.7990113329679218
2.3650112281080804,1.566,0.7990112281080803,0.7990112281080803
-0.20561958865687568,0.593,-0.7986195886568757,0.7986195886568757
0.9933970347643544,1.792,-0.7986029652356457,0.7986029652356457
3.2486087871504425,4.047,-0.7983912128495572,0.7983912128495572
3.076643799786562,3.875,-0.7983562002134379,0.7983562002134379
2.55625231472289,1.758,0.7982523147228902,0.7982523147228902
3.227802831703459,4.026,-0.7981971682965407,0.7981971682965407
1.6401430646754278,0.842,0.7981430646754278,0.7981430646754278
2.670859829064897,3.469,-0.798140170935103,0.798140170935103
1.2659196394715426,2.064,-0.7980803605284574,0.7980803605284574
2.388165980635736,3.186,-0.7978340193642639,0.7978340193642639
1.9439819038156296,1.147,0.7969819038156296,0.7969819038156296
2.189584460689845,1.393,0.7965844606898449,0.7965844606898449
2.0225191146577757,2.819,-0.7964808853422243,0.7964808853422243
2.6094375343600684,1.813,0.7964375343600685,0.7964375343600685
2.50413221582966,3.3,-0.7958677841703397,0.7958677841703397
2.1993921009731787,1.404,0.7953921009731788,0.7953921009731788
1.9092227525062153,1.114,0.7952227525062152,0.7952227525062152
0.9548660743599757,1.75,-0.7951339256400243,0.7951339256400243
3.5709935744694263,2.776,0.7949935744694265,0.7949935744694265
1.8289816050991368,1.034,0.7949816050991367,0.7949816050991367
2.939251753208664,3.734,-0.794748246791336,0.794748246791336
1.240733195909966,0.446,0.7947331959099659,0.7947331959099659
1.9336889778777242,1.139,0.7946889778777242,0.7946889778777242
2.0885440683891856,1.294,0.7945440683891856,0.7945440683891856
2.775528447127806,3.57,-0.794471552872194,0.794471552872194
2.0224083730807183,1.228,0.7944083730807183,0.7944083730807183
1.934218625479746,1.14,0.7942186254797461,0.7942186254797461
1.9321672047279095,1.138,0.7941672047279096,0.7941672047279096
1.7301418990105635,0.936,0.7941418990105634,0.7941418990105634
1.8780114225919506,1.084,0.7940114225919506,0.7940114225919506
2.554123512871493,3.348,-0.7938764871285069,0.7938764871285069
3.0812522385142307,3.875,-0.7937477614857693,0.7937477614857693
1.5392523754679657,2.333,-0.7937476245320345,0.7937476245320345
1.9664196821910358,2.76,-0.793580317808964,0.793580317808964
1.6004338517472116,0.807,0.7934338517472116,0.7934338517472116
2.641315529784918,1.848,0.7933155297849177,0.7933155297849177
2.1062952338829275,1.313,0.7932952338829276,0.7932952338829276
2.1902883390111523,1.397,0.7932883390111523,0.7932883390111523
1.5237576843184688,2.317,-0.7932423156815314,0.7932423156815314
2.6739774855790177,1.881,0.7929774855790177,0.7929774855790177
1.9889345606875766,1.196,0.7929345606875766,0.7929345606875766
1.781922107619917,0.989,0.792922107619917,0.792922107619917
2.7871711744495236,3.58,-0.7928288255504765,0.7928288255504765
2.6007725691294135,1.808,0.7927725691294134,0.7927725691294134
2.734246059588795,3.527,-0.7927539404112052,0.7927539404112052
1.6675758998500547,0.875,0.7925758998500547,0.7925758998500547
2.5465520894017297,1.754,0.7925520894017297,0.7925520894017297
2.9375188640943724,2.145,0.7925188640943723,0.7925188640943723
0.9575160001942054,1.75,-0.7924839998057946,0.7924839998057946
1.0897920358305029,1.882,-0.792207964169497,0.792207964169497
2.4591892166518408,1.667,0.7921892166518407,0.7921892166518407
2.4561849036616445,1.664,0.7921849036616446,0.7921849036616446
2.4458196034126582,3.238,-0.7921803965873417,0.7921803965873417
1.7440672075781758,0.952,0.7920672075781758,0.7920672075781758
1.2839693412592212,2.076,-0.7920306587407788,0.7920306587407788
2.382778083451943,1.591,0.7917780834519432,0.7917780834519432
2.3622779946810666,3.154,-0.7917220053189333,0.7917220053189333
2.5875145921799554,1.796,0.7915145921799553,0.7915145921799553
0.6484874838651953,1.44,-0.7915125161348047,0.7915125161348047
2.64749933062845,1.856,0.7914993306284501,0.7914993306284501
1.7034561735351386,0.912,0.7914561735351385,0.7914561735351385
2.3624357109901046,1.571,0.7914357109901047,0.7914357109901047
3.9847015540267607,4.776,-0.7912984459732391,0.7912984459732391
4.208797517636814,5.00001,-0.7912124823631856,0.7912124823631856
-0.4621379220924804,0.329,-0.7911379220924804,0.7911379220924804
3.3758804103374036,4.167,-0.7911195896625962,0.7911195896625962
3.2279684986971047,4.019,-0.7910315013028955,0.7910315013028955
2.0050001277386444,1.214,0.7910001277386445,0.7910001277386445
2.883092105249901,3.674,-0.7909078947500991,0.7909078947500991
1.7686747451984477,0.978,0.7906747451984477,0.7906747451984477
4.209408680383023,5.00001,-0.790601319616977,0.790601319616977
1.6065717769406622,0.816,0.7905717769406623,0.7905717769406623
1.7454383963297053,0.955,0.7904383963297054,0.7904383963297054
3.6479715488579734,4.438,-0.7900284511420264,0.7900284511420264
3.040011589776583,2.25,0.7900115897765829,0.7900115897765829
0.5151973893487829,1.305,-0.789802610651217,0.789802610651217
1.7742773490702277,0.985,0.7892773490702277,0.7892773490702277
1.7112627069718025,0.922,0.7892627069718025,0.7892627069718025
3.1748638840340115,3.964,-0.7891361159659884,0.7891361159659884
2.288893040981163,1.5,0.7888930409811632,0.7888930409811632
2.6781364615812375,3.467,-0.7888635384187626,0.7888635384187626
1.8488124402841606,1.06,0.7888124402841605,0.7888124402841605
1.768736043537935,0.98,0.7887360435379349,0.7887360435379349
0.29433288495712095,1.083,-0.788667115042879,0.788667115042879
2.5113623594734205,3.3,-0.7886376405265794,0.7886376405265794
2.468433977509479,3.257,-0.7885660224905213,0.7885660224905213
2.7014657523768846,3.49,-0.7885342476231156,0.7885342476231156
1.4411650169689398,0.653,0.7881650169689398,0.7881650169689398
2.636108939220412,3.424,-0.7878910607795881,0.7878910607795881
2.162862987318648,1.375,0.7878629873186478,0.7878629873186478
1.7931373730460578,2.581,-0.7878626269539422,0.7878626269539422
2.361138991378746,3.149,-0.7878610086212539,0.7878610086212539
2.201853808541436,1.414,0.7878538085414359,0.7878538085414359
0.23715364312317466,1.025,-0.7878463568768252,0.7878463568768252
2.385697326457385,1.598,0.787697326457385,0.787697326457385
2.205429506575758,2.993,-0.787570493424242,0.787570493424242
3.5305160896235175,4.318,-0.7874839103764821,0.7874839103764821
1.6944697820409191,0.907,0.7874697820409191,0.7874697820409191
2.6974129525652737,1.91,0.7874129525652738,0.7874129525652738
3.712587419576806,4.5,-0.7874125804231942,0.7874125804231942
2.1221761670932255,1.335,0.7871761670932256,0.7871761670932256
2.7710880625012715,1.984,0.7870880625012715,0.7870880625012715
2.8549738869534416,2.068,0.7869738869534415,0.7869738869534415
1.7688255534829005,0.982,0.7868255534829005,0.7868255534829005
3.0013135236363913,3.788,-0.7866864763636086,0.7866864763636086
2.884686251625978,2.098,0.7866862516259783,0.7866862516259783
1.3886418735311306,0.602,0.7866418735311306,0.7866418735311306
2.315610089335256,1.529,0.7866100893352561,0.7866100893352561
0.9944597948909757,1.781,-0.7865402051090242,0.7865402051090242
2.4174828446630756,3.204,-0.7865171553369246,0.7865171553369246
1.7863726700458828,1.0,0.7863726700458828,0.7863726700458828
1.86536691655819,1.079,0.7863669165581901,0.7863669165581901
1.713758927317468,2.5,-0.786241072682532,0.786241072682532
2.761207095138401,1.975,0.7862070951384008,0.7862070951384008
1.9001443784700458,1.114,0.7861443784700457,0.7861443784700457
2.8849627129868822,3.671,-0.7860372870131176,0.7860372870131176
1.8219778494962866,2.608,-0.7860221505037135,0.7860221505037135
1.9729663713205543,1.187,0.7859663713205542,0.7859663713205542
2.010942699055502,1.225,0.7859426990555018,0.7859426990555018
2.1049156327149325,1.319,0.7859156327149326,0.7859156327149326
3.189181560023939,3.975,-0.7858184399760613,0.7858184399760613
2.4681914123872706,3.254,-0.7858085876127294,0.7858085876127294
2.6116703540682145,1.826,0.7856703540682144,0.7856703540682144
2.9513423426420307,3.737,-0.7856576573579694,0.7856576573579694
2.3546550921765856,1.569,0.7856550921765857,0.7856550921765857
2.0726506461958505,1.287,0.7856506461958506,0.7856506461958506
2.714648163566075,3.5,-0.7853518364339251,0.7853518364339251
3.6173279793595716,2.832,0.7853279793595718,0.7853279793595718
2.3990969860047344,1.614,0.7850969860047343,0.7850969860047343
2.187807664847485,1.403,0.7848076648474849,0.7848076648474849
3.0892786231153995,3.874,-0.7847213768846006,0.7847213768846006
1.5736952933322805,0.789,0.7846952933322805,0.7846952933322805
1.9235957105677248,1.139,0.7845957105677248,0.7845957105677248
1.6723370714818504,0.888,0.7843370714818504,0.7843370714818504
2.509706565758454,3.294,-0.7842934342415462,0.7842934342415462
2.0178429532424262,1.234,0.7838429532424263,0.7838429532424263
1.8687112916473516,1.085,0.7837112916473516,0.7837112916473516
3.883297804277033,4.667,-0.7837021957229666,0.7837021957229666
1.3586328587596797,0.575,0.7836328587596797,0.7836328587596797
0.8413821094839682,1.625,-0.7836178905160318,0.7836178905160318
1.8313927314364684,1.048,0.7833927314364684,0.7833927314364684
2.51079283585213,3.294,-0.78320716414787,0.78320716414787
1.673165299691536,0.89,0.783165299691536,0.783165299691536
1.3290561024001801,0.546,0.7830561024001801,0.7830561024001801
3.19204776004425,3.975,-0.7829522399557503,0.7829522399557503
2.365945585974158,1.583,0.7829455859741581,0.7829455859741581
1.7788858380601344,0.996,0.7828858380601345,0.7828858380601345
1.6826409948669678,0.9,0.7826409948669678,0.7826409948669678
3.2654045938027343,4.048,-0.7825954061972658,0.7825954061972658
1.9564123403203448,1.174,0.7824123403203449,0.7824123403203449
2.3783026949427066,1.596,0.7823026949427065,0.7823026949427065
1.467829945623219,2.25,-0.7821700543767811,0.7821700543767811
2.8848507231306595,3.667,-0.7821492768693403,0.7821492768693403
3.34114676195093,2.559,0.7821467619509299,0.7821467619509299
2.4369052301825667,1.655,0.7819052301825666,0.7819052301825666
1.8969032150831426,1.115,0.7819032150831426,0.7819032150831426
2.091864269167156,1.31,0.7818642691671558,0.7818642691671558
2.4621669149215304,3.244,-0.7818330850784698,0.7818330850784698
-0.3565905055221692,0.425,-0.7815905055221692,0.7815905055221692
2.6185386571051383,1.837,0.7815386571051384,0.7815386571051384
1.9793458400982802,1.198,0.7813458400982802,0.7813458400982802
2.6151692987020274,1.834,0.7811692987020273,0.7811692987020273
4.21885832113373,5.00001,-0.7811516788662694,0.7811516788662694
2.9329674840981004,3.714,-0.7810325159018996,0.7810325159018996
0.663248615873733,1.444,-0.780751384126267,0.780751384126267
2.1975677926000774,1.417,0.7805677926000774,0.7805677926000774
1.4855138870423452,0.705,0.7805138870423453,0.7805138870423453
2.1504536991191805,1.37,0.7804536991191804,0.7804536991191804
2.100262784250605,1.32,0.7802627842506051,0.7802627842506051
2.411770094080653,3.192,-0.7802299059193474,0.7802299059193474
2.097785220942311,2.878,-0.780214779057689,0.780214779057689
1.6951517681122488,0.915,0.7801517681122487,0.7801517681122487
0.27700154978204905,1.057,-0.7799984502179509,0.7799984502179509
2.167986010556693,1.388,0.7799860105566929,0.7799860105566929
2.8711941288539435,3.651,-0.7798058711460563,0.7798058711460563
2.0857741753199215,1.306,0.7797741753199214,0.7797741753199214
1.416332008024682,2.196,-0.7796679919753182,0.7796679919753182
1.4984021908907348,2.278,-0.7795978091092652,0.7795978091092652
4.220492486347625,5.00001,-0.7795175136523742,0.7795175136523742
1.6824554113822459,0.903,0.7794554113822458,0.7794554113822458
2.135599204600914,2.915,-0.779400795399086,0.779400795399086
0.601609786499419,1.381,-0.779390213500581,0.779390213500581
2.5923613201489433,1.813,0.7793613201489433,0.7793613201489433
0.5956497458238958,1.375,-0.7793502541761042,0.7793502541761042
2.8158191786443227,3.595,-0.7791808213556775,0.7791808213556775
1.9927422415492129,1.214,0.7787422415492129,0.7787422415492129
2.251615214227945,1.473,0.7786152142279448,0.7786152142279448
2.7424156628137704,1.964,0.7784156628137704,0.7784156628137704
1.3415923167762074,2.12,-0.7784076832237927,0.7784076832237927
2.713385533723725,1.935,0.7783855337237249,0.7783855337237249
1.8780472268367054,1.1,0.7780472268367054,0.7780472268367054
1.6706295932202686,0.893,0.7776295932202686,0.7776295932202686
0.4884813564179433,1.266,-0.7775186435820567,0.7775186435820567
1.6083437790408872,0.831,0.7773437790408873,0.7773437790408873
2.760335322099974,1.983,0.7773353220999737,0.7773353220999737
2.7058411296799214,3.483,-0.7771588703200787,0.7771588703200787
2.3259529413255082,3.103,-0.777047058674492,0.777047058674492
4.13099366458789,4.908,-0.7770063354121106,0.7770063354121106
2.648921624484342,1.872,0.776921624484342,0.776921624484342
3.1051118158964286,3.882,-0.7768881841035715,0.7768881841035715
1.532820928738901,0.756,0.776820928738901,0.776820928738901
2.1297672999369905,1.353,0.7767672999369906,0.7767672999369906
4.2232638916726355,5.00001,-0.7767461083273641,0.7767461083273641
4.223505366642538,5.00001,-0.7765046333574617,0.7765046333574617
2.4874782864067555,1.711,0.7764782864067554,0.7764782864067554
1.7413560670388883,0.965,0.7763560670388884,0.7763560670388884
1.8232818385622118,1.047,0.7762818385622119,0.7762818385622119
2.946281794005577,2.17,0.7762817940055773,0.7762817940055773
2.4230127855815713,1.647,0.7760127855815713,0.7760127855815713
3.6091752760530538,4.385,-0.775824723946946,0.775824723946946
3.278186111991368,4.054,-0.7758138880086323,0.7758138880086323
2.6867856519421296,1.911,0.7757856519421296,0.7757856519421296
1.4322550599881614,0.657,0.7752550599881614,0.7752550599881614
1.8017596526088855,2.577,-0.7752403473911145,0.7752403473911145
-0.29411752256978385,0.481,-0.7751175225697838,0.7751175225697838
2.2299737063880114,3.005,-0.7750262936119885,0.7750262936119885
1.6840073047436956,0.909,0.7750073047436956,0.7750073047436956
1.5128593294441615,0.738,0.7748593294441615,0.7748593294441615
0.03816126562052702,0.813,-0.7748387343794729,0.7748387343794729
1.510687946178367,0.736,0.7746879461783671,0.7746879461783671
2.7005121978660593,1.926,0.7745121978660594,0.7745121978660594
2.1784384159340906,1.404,0.7744384159340907,0.7744384159340907
2.024339366966626,1.25,0.7743393669666259,0.7743393669666259
1.5252954800644578,0.751,0.7742954800644578,0.7742954800644578
2.585280421320453,1.811,0.7742804213204533,0.7742804213204533
1.6492649993624564,0.875,0.7742649993624564,0.7742649993624564
0.9197865382884836,1.694,-0.7742134617115164,0.7742134617115164
-0.432177101831702,0.342,-0.7741771018317021,0.7741771018317021
1.761127570347229,0.987,0.7741275703472291,0.7741275703472291
2.7880695332468113,2.014,0.7740695332468115,0.7740695332468115
2.274059167014206,1.5,0.7740591670142059,0.7740591670142059
1.5600400794684401,0.786,0.7740400794684401,0.7740400794684401
2.4391659681797715,3.213,-0.7738340318202286,0.7738340318202286
2.205676927458808,1.432,0.773676927458808,0.773676927458808
1.7106225307788447,0.937,0.7736225307788447,0.7736225307788447
1.6646080562107706,0.891,0.7736080562107706,0.7736080562107706
-0.014603154858819689,0.759,-0.7736031548588197,0.7736031548588197
2.2721877561611246,1.499,0.7731877561611245,0.7731877561611245
2.403906695196195,1.631,0.7729066951961949,0.7729066951961949
1.3595695369746807,0.587,0.7725695369746808,0.7725695369746808
1.7027623829341516,2.475,-0.7722376170658485,0.7722376170658485
1.7772207539257623,1.005,0.7722207539257624,0.7722207539257624
1.8882004273246908,1.116,0.7722004273246907,0.7722004273246907
1.88517825019859,1.113,0.7721782501985901,0.7721782501985901
1.7001452581431362,0.928,0.7721452581431362,0.7721452581431362
2.9820637510446852,2.21,0.7720637510446853,0.7720637510446853
2.8879474675119323,3.66,-0.7720525324880678,0.7720525324880678
1.9560082443696023,2.728,-0.7719917556303979,0.7719917556303979
2.3918635199827403,1.62,0.7718635199827402,0.7718635199827402
1.9677802762613645,1.196,0.7717802762613646,0.7717802762613646
2.3156437076609007,1.544,0.7716437076609006,0.7716437076609006
-0.11928602313755299,0.652,-0.771286023137553,0.771286023137553
2.4231669751917293,1.652,0.7711669751917294,0.7711669751917294
1.7971579487128224,1.026,0.7711579487128224,0.7711579487128224
2.21776901318948,1.447,0.7707690131894798,0.7707690131894798
2.4305685283376857,1.66,0.7705685283376857,0.7705685283376857
3.3947027300741968,4.165,-0.7702972699258033,0.7702972699258033
4.229808346817448,5.00001,-0.7702016531825517,0.7702016531825517
3.2080284528134424,2.438,0.7700284528134422,0.7700284528134422
1.7420233474389473,0.972,0.7700233474389473,0.7700233474389473
2.6109539073302894,1.841,0.7699539073302895,0.7699539073302895
2.1688941618291806,1.399,0.7698941618291806,0.7698941618291806
2.0898579377648097,1.32,0.7698579377648096,0.7698579377648096
2.7612209675882484,3.531,-0.7697790324117517,0.7697790324117517
4.230391466149701,5.00001,-0.7696185338502985,0.7696185338502985
1.7873766859916338,1.018,0.7693766859916338,0.7693766859916338
2.9146636808726343,3.684,-0.7693363191273659,0.7693363191273659
0.1726885653182786,0.942,-0.7693114346817214,0.7693114346817214
2.9879787894879137,3.757,-0.7690212105120864,0.7690212105120864
3.0671027727576354,3.836,-0.7688972272423644,0.7688972272423644
2.1461261069556725,2.915,-0.7688738930443275,0.7688738930443275
2.320177020412004,3.089,-0.7688229795879962,0.7688229795879962
3.1802369920213778,3.949,-0.7687630079786221,0.7687630079786221
2.1062579075273695,2.875,-0.7687420924726305,0.7687420924726305
-0.23371171702223403,0.535,-0.7687117170222341,0.7687117170222341
3.175366730726817,3.944,-0.7686332692731828,0.7686332692731828
2.6745884408977583,1.906,0.7685884408977584,0.7685884408977584
3.0604274459989247,2.292,0.7684274459989249,0.7684274459989249
0.9816172010107171,1.75,-0.7683827989892829,0.7683827989892829
1.9321858848122773,1.164,0.7681858848122773,0.7681858848122773
2.7678713296531456,3.536,-0.7681286703468544,0.7681286703468544
-0.2871144987613947,0.481,-0.7681144987613947,0.7681144987613947
1.76810304532307,1.0,0.7681030453230699,0.7681030453230699
1.7869812063405648,1.019,0.7679812063405649,0.7679812063405649
1.8929795456778091,1.125,0.7679795456778091,0.7679795456778091
1.7619383861095694,0.994,0.7679383861095694,0.7679383861095694
3.9960982711494077,4.764,-0.7679017288505925,0.7679017288505925
2.6178700839081244,1.85,0.7678700839081243,0.7678700839081243
2.055861054069409,1.288,0.7678610540694091,0.7678610540694091
2.056787845676039,1.289,0.767787845676039,0.767787845676039
1.99528640161555,2.763,-0.7677135983844499,0.7677135983844499
1.7157006712924705,0.948,0.7677006712924705,0.7677006712924705
2.7086650360522957,1.941,0.7676650360522956,0.7676650360522956
2.5826113158432307,1.815,0.7676113158432307,0.7676113158432307
2.256594346441311,1.489,0.7675943464413109,0.7675943464413109
3.3065854964723416,2.539,0.7675854964723414,0.7675854964723414
2.899468155140199,3.667,-0.7675318448598007,0.7675318448598007
1.8922237538241204,1.125,0.7672237538241204,0.7672237538241204
1.612132172113347,0.845,0.767132172113347,0.767132172113347
1.8710587514888566,1.104,0.7670587514888565,0.7670587514888565
1.586979423135746,0.82,0.766979423135746,0.766979423135746
2.2729733044417797,1.506,0.7669733044417797,0.7669733044417797
0.12106037621865062,0.888,-0.7669396237813494,0.7669396237813494
2.5598363660381285,1.793,0.7668363660381285,0.7668363660381285
3.046765718098086,2.28,0.7667657180980862,0.7667657180980862
2.2747536972591744,1.508,0.7667536972591744,0.7667536972591744
1.8163999143521115,2.583,-0.7666000856478887,0.7666000856478887
1.6839226211947853,2.45,-0.7660773788052149,0.7660773788052149
2.37906214895688,1.613,0.76606214895688,0.76606214895688
1.109262815253869,1.875,-0.765737184746131,0.765737184746131
4.3506049135272775,3.585,0.7656049135272776,0.7656049135272776
4.234509048795303,5.00001,-0.7655009512046966,0.7655009512046966
2.3844815455473456,1.619,0.7654815455473456,0.7654815455473456
0.5325537594340575,1.298,-0.7654462405659426,0.7654462405659426
1.7174204505335922,0.952,0.7654204505335922,0.7654204505335922
0.8836466805948808,1.649,-0.7653533194051192,0.7653533194051192
1.8661437164543329,1.101,0.7651437164543329,0.7651437164543329
2.5581217189880627,1.793,0.7651217189880628,0.7651217189880628
1.5249972994256806,0.76,0.7649972994256806,0.7649972994256806
1.735106175312933,2.5,-0.7648938246870669,0.7648938246870669
2.452756982357363,1.688,0.764756982357363,0.764756982357363
1.641461214258885,0.877,0.7644612142588849,0.7644612142588849
2.516553728443933,3.281,-0.7644462715560669,0.7644462715560669
1.7163636781491272,0.952,0.7643636781491272,0.7643636781491272
1.3132685373606252,0.549,0.7642685373606252,0.7642685373606252
1.5321941888226533,0.768,0.7641941888226533,0.7641941888226533
1.3920254692239777,2.156,-0.7639745307760224,0.7639745307760224
1.719694347997584,0.956,0.763694347997584,0.763694347997584
2.6263935659663984,3.39,-0.7636064340336017,0.7636064340336017
2.5144630357579776,1.751,0.7634630357579777,0.7634630357579777
1.4245400573925902,2.188,-0.76345994260741,0.76345994260741
2.3076375870526014,3.071,-0.7633624129473988,0.7633624129473988
2.1571835264244505,1.394,0.7631835264244506,0.7631835264244506
2.426147779315492,1.663,0.7631477793154919,0.7631477793154919
2.282089253081761,1.519,0.763089253081761,0.763089253081761
-0.31898519601502917,0.444,-0.7629851960150291,0.7629851960150291
1.7867214607210882,1.024,0.7627214607210882,0.7627214607210882
2.7333335654145237,3.496,-0.7626664345854763,0.7626664345854763
2.1134947660648074,1.351,0.7624947660648074,0.7624947660648074
1.7584707204830885,0.996,0.7624707204830885,0.7624707204830885
3.288624513383719,4.051,-0.7623754866162811,0.7623754866162811
2.74964411590289,3.512,-0.7623558840971101,0.7623558840971101
1.758292522517247,0.996,0.762292522517247,0.762292522517247
1.3208635477261628,2.083,-0.7621364522738374,0.7621364522738374
1.8900797972759975,1.128,0.7620797972759976,0.7620797972759976
1.9480627308063256,1.186,0.7620627308063257,0.7620627308063257
1.4410334904275572,0.679,0.7620334904275572,0.7620334904275572
1.6899698753114816,0.928,0.7619698753114815,0.7619698753114815
1.6618519902466442,0.9,0.7618519902466442,0.7618519902466442
1.670836405721601,0.909,0.7618364057216009,0.7618364057216009
1.1132755867238937,1.875,-0.7617244132761063,0.7617244132761063
2.068707738979208,1.307,0.761707738979208,0.761707738979208
1.2913568200200256,2.053,-0.7616431799799743,0.7616431799799743
3.1094452047835777,2.348,0.7614452047835778,0.7614452047835778
3.4383132133050953,2.677,0.7613132133050953,0.7613132133050953
2.3717378265454028,3.133,-0.7612621734545972,0.7612621734545972
1.9032449216309129,1.142,0.761244921630913,0.761244921630913
2.119141112569764,1.358,0.761141112569764,0.761141112569764
2.8378593077182326,3.599,-0.7611406922817676,0.7611406922817676
2.008952385217236,2.77,-0.7610476147827638,0.7610476147827638
2.3371017149166273,3.098,-0.7608982850833725,0.7608982850833725
1.5357519784606506,0.775,0.7607519784606506,0.7607519784606506
2.646275084941259,3.407,-0.760724915058741,0.760724915058741
0.7545154312527043,1.515,-0.7604845687472956,0.7604845687472956
3.1475264124097873,3.908,-0.7604735875902127,0.7604735875902127
1.9363857246955558,1.176,0.7603857246955559,0.7603857246955559
1.4502819900433694,0.69,0.7602819900433695,0.7602819900433695
1.781885226592656,2.542,-0.7601147734073439,0.7601147734073439
1.9899191477875688,2.75,-0.7600808522124312,0.7600808522124312
2.6460272989075797,1.886,0.7600272989075798,0.7600272989075798
1.9400017680762103,2.7,-0.7599982319237899,0.7599982319237899
1.7409358312152308,0.981,0.7599358312152308,0.7599358312152308
2.512900352220165,1.753,0.7599003522201653,0.7599003522201653
2.6827979207645285,1.923,0.7597979207645285,0.7597979207645285
2.123662309756067,1.364,0.7596623097560669,0.7596623097560669
2.3086111525204016,1.549,0.7596111525204017,0.7596111525204017
2.2593749463576143,1.5,0.7593749463576143,0.7593749463576143
0.40169465093326595,1.161,-0.7593053490667341,0.7593053490667341
0.6158848035430275,1.375,-0.7591151964569725,0.7591151964569725
2.0630906565007874,1.304,0.7590906565007873,0.7590906565007873
1.6179522880471298,0.859,0.7589522880471298,0.7589522880471298
0.7900531145172329,1.549,-0.758946885482767,0.758946885482767
1.3339323434711785,0.575,0.7589323434711785,0.7589323434711785
2.0779276686997905,1.319,0.7589276686997906,0.7589276686997906
2.9261550879530716,3.685,-0.7588449120469285,0.7588449120469285
1.4602660338413567,2.219,-0.7587339661586432,0.7587339661586432
4.2413840982483375,5.00001,-0.7586259017516621,0.7586259017516621
2.611431456861909,1.853,0.7584314568619088,0.7584314568619088
2.6036355313411077,3.362,-0.7583644686588924,0.7583644686588924
2.598719774586719,3.357,-0.758280225413281,0.758280225413281
2.779757429442188,3.538,-0.7582425705578117,0.7582425705578117
2.740202546829274,1.982,0.7582025468292739,0.7582025468292739
0.8668176245537276,1.625,-0.7581823754462724,0.7581823754462724
2.703854577225542,3.462,-0.7581454227744584,0.7581454227744584
0.0861295205138286,0.844,-0.7578704794861714,0.7578704794861714
2.61485066838865,1.857,0.7578506683886499,0.7578506683886499
1.2421981709641439,2.0,-0.7578018290358561,0.7578018290358561
1.1172856441682097,1.875,-0.7577143558317903,0.7577143558317903
2.656710039878735,1.899,0.7577100398787349,0.7577100398787349
1.608477507115706,0.851,0.757477507115706,0.757477507115706
-0.21341649887852077,0.544,-0.7574164988785208,0.7574164988785208
2.6453640560388623,1.888,0.7573640560388624,0.7573640560388624
4.2427245990487625,5.00001,-0.7572854009512371,0.7572854009512371
2.800721388526617,3.558,-0.7572786114733829,0.7572786114733829
2.4070972547663327,1.65,0.7570972547663328,0.7570972547663328
2.0590365061760956,1.302,0.7570365061760955,0.7570365061760955
2.8831066338572646,3.64,-0.7568933661427355,0.7568933661427355
1.742846278346361,0.986,0.756846278346361,0.756846278346361
2.010799789497887,1.254,0.7567997894978871,0.7567997894978871
1.4997723049077378,0.743,0.7567723049077378,0.7567723049077378
0.0682550006542737,0.825,-0.7567449993457263,0.7567449993457263
1.8107155055658755,1.054,0.7567155055658754,0.7567155055658754
1.4866817171390418,0.73,0.7566817171390419,0.7566817171390419
-0.13668029967314999,0.62,-0.75668029967315,0.75668029967315
3.224387947171846,3.981,-0.7566120528281539,0.7566120528281539
3.121601392831959,3.878,-0.7563986071680411,0.7563986071680411
3.178636610144781,3.935,-0.7563633898552191,0.7563633898552191
2.555637557278847,3.312,-0.7563624427211528,0.7563624427211528
2.960944306162225,2.205,0.7559443061622249,0.7559443061622249
1.1193561961787046,1.875,-0.7556438038212954,0.7556438038212954
2.9125820544367165,2.157,0.7555820544367164,0.7555820544367164
2.1615349609587353,1.406,0.7555349609587354,0.7555349609587354
1.8774739985463171,1.122,0.755473998546317,0.755473998546317
1.7234017784229858,0.968,0.7554017784229858,0.7554017784229858
1.694359996620492,0.939,0.7553599966204921,0.7553599966204921
2.101355152941774,1.346,0.7553551529417741,0.7553551529417741
2.496340954482804,1.741,0.7553409544828038,0.7553409544828038
3.29612919517809,2.541,0.7551291951780903,0.7551291951780903
1.0889505663424006,1.844,-0.7550494336575995,0.7550494336575995
2.180039882414852,1.425,0.7550398824148521,0.7550398824148521
1.8700080842890543,2.625,-0.7549919157109457,0.7549919157109457
2.6577859676097226,1.903,0.7547859676097226,0.7547859676097226
1.456747991938046,0.702,0.754747991938046,0.754747991938046
2.398717998120209,1.644,0.7547179981202092,0.7547179981202092
3.0944443608258196,2.34,0.7544443608258198,0.7544443608258198
3.606703344700412,4.361,-0.7542966552995876,0.7542966552995876
4.245723790742252,5.00001,-0.7542862092577476,0.7542862092577476
1.8612455172460174,1.107,0.7542455172460174,0.7542455172460174
1.3892127996025403,0.635,0.7542127996025403,0.7542127996025403
2.22989393980971,2.984,-0.7541060601902898,0.7541060601902898
2.2260506667810804,1.472,0.7540506667810805,0.7540506667810805
